area_m2,bedrooms,frontage,price_million_vnd,province,district,distance_to_center_km,log_area,area_sq,log_distance,area_dist_inter
65.0,2.0,0,5400.0,Hồ Chí Minh,Tân Phú,8.06,4.189654742026425,4225.0,2.203869120054888,523.9
45.0,5.0,1,11600.0,Hà Nội,Bắc Từ Liêm,10.82,3.828641396489095,2025.0,2.469793011977952,486.90000000000003
47.0,,1,28000.0,Hà Nội,Đống Đa,3.27,3.871201010907891,2209.0,1.451613827240533,153.69
90.0,2.0,0,5000.0,Hà Nội,Thanh Xuân,5.88,4.51085950651685,8100.0,1.9286186519452522,529.2
45.0,4.0,0,11900.0,Hà Nội,Hoàng Mai,5.66,3.828641396489095,2025.0,1.8961194845522977,254.70000000000002
36.0,,1,16500.0,Hà Nội,Đống Đa,3.27,3.6109179126442243,1296.0,1.451613827240533,117.72
30.0,4.0,0,6350.0,Hà Nội,Hai Bà Trưng,2.31,3.4339872044851463,900.0,1.1969481893889715,69.3
140.0,2.0,1,5.99,Ninh Thuận,Phan Rang - Tháp Chàm,,4.948759890378168,19600.0,1.9300710850255671,824.5999999999999
50.0,2.0,0,3100.0,Khánh Hòa,Nha Trang,,3.9318256327243257,2500.0,1.9300710850255671,294.5
65.0,2.0,0,5400.0,Hồ Chí Minh,Tân Phú,8.06,4.189654742026425,4225.0,2.203869120054888,523.9
62.0,3.0,0,4630.0,Hồ Chí Minh,Gò Vấp,7.86,4.143134726391533,3844.0,2.1815467646169897,487.32
50.0,4.0,0,13500.0,Hà Nội,Hà Đông,10.4,3.9318256327243257,2500.0,2.4336133554004498,520.0
100.0,4.0,1,3300.0,Yên Bái,Yên Bái,,4.61512051684126,10000.0,1.9300710850255671,589.0
230.0,46.0,1,120.0,Khánh Hòa,Nha Trang,,5.442417710521793,52900.0,1.9300710850255671,1354.6999999999998
62.0,2.0,0,1700.0,Lâm Đồng,Đức Trọng,,4.143134726391533,3844.0,1.9300710850255671,365.18
37.0,4.0,0,6790.0,Hà Nội,Hai Bà Trưng,2.31,3.6375861597263857,1369.0,1.1969481893889715,85.47
57.0,4.0,1,12600.0,Hồ Chí Minh,Tân Phú,8.06,4.060443010546419,3249.0,2.203869120054888,459.42
120.0,7.0,0,10000.0,Hồ Chí Minh,Quận 4,2.12,4.795790545596741,14400.0,1.1378330018213911,254.4
100.0,,1,3300.0,Yên Bái,Yên Bái,,4.61512051684126,10000.0,1.9300710850255671,589.0
204.0,4.0,0,22800.0,Đà Nẵng,Ngũ Hành Sơn,,5.3230099791384085,41616.0,1.9300710850255671,1201.56
22.0,2.0,0,2870.0,Hà Nội,Hai Bà Trưng,2.31,3.1354942159291497,484.0,1.1969481893889715,50.82
48.0,2.0,0,5500.0,Hồ Chí Minh,Tân Phú,8.06,3.8918202981106265,2304.0,2.203869120054888,386.88
70.0,,1,27500.0,Hà Nội,Thanh Xuân,5.88,4.2626798770413155,4900.0,1.9286186519452522,411.59999999999997
38.0,3.0,0,8800.0,Hà Nội,Ba Đình,3.18,3.6635616461296463,1444.0,1.430311246536665,120.84
51.0,2.0,0,9500.0,Hà Nội,Hai Bà Trưng,2.31,3.9512437185814275,2601.0,1.1969481893889715,117.81
101.0,1.0,1,9000.0,Hồ Chí Minh,Quận 7,5.29,4.624972813284271,10201.0,1.8389610707123492,534.29
62.0,3.0,0,4630.0,Hồ Chí Minh,Gò Vấp,7.86,4.143134726391533,3844.0,2.1815467646169897,487.32
50.0,,0,15600.0,Hà Nội,Ba Đình,3.18,3.9318256327243257,2500.0,1.430311246536665,159.0
60.0,6.0,0,16000.0,Hà Nội,Đống Đa,3.27,4.110873864173311,3600.0,1.451613827240533,196.2
70.0,5.0,0,13000.0,Hà Nội,Hà Đông,10.4,4.2626798770413155,4900.0,2.4336133554004498,728.0
211.0,3.0,0,5600.0,Hồ Chí Minh,Hóc Môn,16.91,5.356586274672012,44521.0,2.8853592160726205,3568.01
50.0,5.0,0,10900.0,Hà Nội,Đống Đa,3.27,3.9318256327243257,2500.0,1.451613827240533,163.5
20.0,3.0,0,5800.0,Hà Nội,Ba Đình,3.18,3.044522437723423,400.0,1.430311246536665,63.6
159.0,12.0,1,14500.0,Hồ Chí Minh,Thủ Đức,9.91,5.075173815233827,25281.0,2.3896797998449792,1575.69
131.0,10.0,0,100000.0,Hồ Chí Minh,Quận 1,0.15,4.882801922586371,17161.0,0.1397619423751587,19.65
70.0,9.0,1,26800.0,Hà Nội,Ba Đình,3.18,4.2626798770413155,4900.0,1.430311246536665,222.60000000000002
85.0,4.0,0,24800.0,Hà Nội,Hoàng Mai,5.66,4.454347296253507,7225.0,1.8961194845522977,481.1
130.0,2.0,1,10500.0,Khánh Hòa,Nha Trang,,4.875197323201151,16900.0,1.9300710850255671,765.6999999999999
108.0,3.0,1,8600.0,Hồ Chí Minh,Quận 8,9.83,4.6913478822291435,11664.0,2.382320061012899,1061.64
30.0,2.0,0,3500.0,Hồ Chí Minh,Gò Vấp,7.86,3.4339872044851463,900.0,2.1815467646169897,235.8
48.0,4.0,0,4500.0,Khánh Hòa,Nha Trang,,3.8918202981106265,2304.0,1.9300710850255671,282.71999999999997
48.0,12.0,1,10600.0,Hồ Chí Minh,Quận 8,9.83,3.8918202981106265,2304.0,2.382320061012899,471.84000000000003
130.0,5.0,1,9000.0,Hồ Chí Minh,Quận 8,9.83,4.875197323201151,16900.0,2.382320061012899,1277.9
33.0,3.0,0,10500.0,Hà Nội,Hai Bà Trưng,2.31,3.5263605246161616,1089.0,1.1969481893889715,76.23
41.0,2.0,0,4300.0,Hồ Chí Minh,Quận 8,9.83,3.7376696182833684,1681.0,2.382320061012899,403.03000000000003
67.0,5.0,0,12000.0,Hồ Chí Minh,Gò Vấp,7.86,4.219507705176107,4489.0,2.1815467646169897,526.62
50.0,2.0,0,3300.0,Khánh Hòa,Nha Trang,,3.9318256327243257,2500.0,1.9300710850255671,294.5
35.0,3.0,0,10500.0,Hà Nội,Hai Bà Trưng,2.31,3.58351893845611,1225.0,1.1969481893889715,80.85000000000001
30.0,3.0,0,7180.0,Hà Nội,Thanh Xuân,5.88,3.4339872044851463,900.0,1.9286186519452522,176.4
48.0,6.0,1,16900.0,Hồ Chí Minh,Quận 8,9.83,3.8918202981106265,2304.0,2.382320061012899,471.84000000000003
132.0,35.0,1,22900.0,Hà Nội,Bắc Từ Liêm,10.82,4.890349128221754,17424.0,2.469793011977952,1428.24
48.0,4.0,1,8000.0,Hồ Chí Minh,Quận 8,9.83,3.8918202981106265,2304.0,2.382320061012899,471.84000000000003
48.0,2.0,1,7800.0,Hồ Chí Minh,Quận 8,9.83,3.8918202981106265,2304.0,2.382320061012899,471.84000000000003
369.0,8.0,0,86000.0,Hồ Chí Minh,Quận 7,5.29,5.91350300563827,136161.0,1.8389610707123492,1952.01
166.0,4.0,1,11000.0,Hồ Chí Minh,Bình Chánh,15.37,5.117993812416755,27556.0,2.7954503913830435,2551.42
78.0,1.0,1,7500.0,Hồ Chí Minh,Tân Phú,8.06,4.3694478524670215,6084.0,2.203869120054888,628.6800000000001
41.0,6.0,0,9000.0,Hà Nội,Cầu Giấy,6.65,3.7376696182833684,1681.0,2.0347056478384444,272.65000000000003
147.0,2.0,1,34251.0,Hà Nội,Long Biên,4.08,4.997212273764115,21609.0,1.6253112615903906,599.76
37.0,3.0,0,4700.0,Hà Nội,Hai Bà Trưng,2.31,3.6375861597263857,1369.0,1.1969481893889715,85.47
75.0,1.0,0,5900.0,Hồ Chí Minh,Tân Phú,8.06,4.330733340286331,5625.0,2.203869120054888,604.5
87.0,7.0,0,10500.0,Hà Nội,Long Biên,4.08,4.477336814478207,7569.0,1.6253112615903906,354.96
260.0,2.0,1,21800.0,Hồ Chí Minh,Bình Tân,10.67,5.564520407322694,67600.0,2.4570214462984645,2774.2
31.0,4.0,0,5800.0,Hà Nội,Hoàng Mai,5.66,3.4657359027997265,961.0,1.8961194845522977,175.46
78.0,1.0,1,7500.0,Hồ Chí Minh,Tân Phú,8.06,4.3694478524670215,6084.0,2.203869120054888,628.6800000000001
15.0,2.0,0,2400.0,Hồ Chí Minh,Phú Nhuận,3.35,2.772588722239781,225.0,1.4701758451005926,50.25
130.0,4.0,1,15300.0,Hồ Chí Minh,Quận 8,9.83,4.875197323201151,16900.0,2.382320061012899,1277.9
40.0,2.0,0,3800.0,Hồ Chí Minh,Quận 7,5.29,3.713572066704308,1600.0,1.8389610707123492,211.6
25.0,2.0,0,2200.0,Hồ Chí Minh,Thủ Đức,9.91,3.258096538021482,625.0,2.3896797998449792,247.75
156.0,23.0,0,26990.0,Đà Nẵng,Sơn Trà,,5.056245805348308,24336.0,1.9300710850255671,918.8399999999999
30.0,2.0,0,2500.0,Hồ Chí Minh,Thủ Đức,9.91,3.4339872044851463,900.0,2.3896797998449792,297.3
40.0,,0,7800.0,Hồ Chí Minh,Quận 2,,3.713572066704308,1600.0,1.9300710850255671,235.6
23.0,4.0,0,5350.0,Hồ Chí Minh,Bình Thạnh,3.85,3.1780538303479458,529.0,1.5789787049493917,88.55
35.0,7.0,0,7100.0,Hà Nội,Hai Bà Trưng,2.31,3.58351893845611,1225.0,1.1969481893889715,80.85000000000001
20.0,,1,9600.0,Hà Nội,Đống Đa,3.27,3.044522437723423,400.0,1.451613827240533,65.4
30.0,3.0,0,5.8,Hà Nội,Long Biên,4.08,3.4339872044851463,900.0,1.6253112615903906,122.4
40.0,3.0,0,4350.0,Hà Nội,Hoài Đức,16.19,3.713572066704308,1600.0,2.844327819394758,647.6
70.0,6.0,1,12900.0,Hồ Chí Minh,Quận 8,9.83,4.2626798770413155,4900.0,2.382320061012899,688.1
48.0,3.0,0,12800.0,Hà Nội,Long Biên,4.08,3.8918202981106265,2304.0,1.6253112615903906,195.84
103.0,2.0,1,1400.0,Long An,Cần Giuộc,,4.6443908991413725,10609.0,1.9300710850255671,606.67
107.0,,1,5500.0,Hồ Chí Minh,Hóc Môn,16.91,4.68213122712422,11449.0,2.8853592160726205,1809.3700000000001
80.0,6.0,1,39000.0,Hà Nội,Thanh Xuân,5.88,4.394449154672439,6400.0,1.9286186519452522,470.4
100.0,,0,3000.0,Đà Nẵng,Thanh Khê,,4.61512051684126,10000.0,1.9300710850255671,589.0
90.0,4.0,0,16000.0,Hồ Chí Minh,Quận 2,,4.51085950651685,8100.0,1.9300710850255671,530.1
31.0,3.0,0,5680.0,Hà Nội,Đống Đa,3.27,3.4657359027997265,961.0,1.451613827240533,101.37
78.0,6.0,1,18000.0,Hồ Chí Minh,Quận 8,9.83,4.3694478524670215,6084.0,2.382320061012899,766.74
60.0,3.0,0,5900.0,Đà Nẵng,Hải Châu,,4.110873864173311,3600.0,1.9300710850255671,353.4
21.0,,0,4800.0,Hồ Chí Minh,Phú Nhuận,3.35,3.091042453358316,441.0,1.4701758451005926,70.35000000000001
241.0,2.0,1,9600.0,Hồ Chí Minh,Bình Chánh,15.37,5.488937726156687,58081.0,2.7954503913830435,3704.1699999999996
36.0,3.0,0,8900.0,Hà Nội,Hai Bà Trưng,2.31,3.6109179126442243,1296.0,1.1969481893889715,83.16
41.0,2.0,0,4500.0,Hồ Chí Minh,Quận 12,11.96,3.7376696182833684,1681.0,2.561867690924129,490.36
135.0,35.0,1,14000.0,Hồ Chí Minh,Thủ Đức,9.91,4.912654885736052,18225.0,2.3896797998449792,1337.85
80.0,5.0,1,31000.0,Hà Nội,Đống Đa,3.27,4.394449154672439,6400.0,1.451613827240533,261.6
52.0,4.0,0,5850.0,Hồ Chí Minh,Tân Phú,8.06,3.970291913552122,2704.0,2.203869120054888,419.12
29.0,2.0,0,3700.0,Hồ Chí Minh,Bình Thạnh,3.85,3.4011973816621555,841.0,1.5789787049493917,111.65
90.0,3.0,1,13100.0,Hồ Chí Minh,Quận 8,9.83,4.51085950651685,8100.0,2.382320061012899,884.7
313.0,2.0,0,4500.0,Lâm Đồng,Đức Trọng,,5.749392985908253,97969.0,1.9300710850255671,1843.57
80.0,3.0,0,29600.0,Hà Nội,Đống Đa,3.27,4.394449154672439,6400.0,1.451613827240533,261.6
116.0,3.0,0,5000.0,Hải Phòng,Kiến An,,4.762173934797756,13456.0,1.9300710850255671,683.24
78.0,1.0,1,7500.0,Hồ Chí Minh,Tân Phú,8.06,4.3694478524670215,6084.0,2.203869120054888,628.6800000000001
1200.0,3.0,0,203000.0,Hồ Chí Minh,Thủ Đức,9.91,7.0909098220799835,1440000.0,2.3896797998449792,11892.0
45.0,,0,8980.0,Hà Nội,Thanh Xuân,5.88,3.828641396489095,2025.0,1.9286186519452522,264.6
75.0,4.0,0,7100.0,Hồ Chí Minh,Quận 8,9.83,4.330733340286331,5625.0,2.382320061012899,737.25
120.0,23.0,0,43000.0,Hà Nội,Thanh Xuân,5.88,4.795790545596741,14400.0,1.9286186519452522,705.6
25.0,3.0,0,5400.0,Hà Nội,Hai Bà Trưng,2.31,3.258096538021482,625.0,1.1969481893889715,57.75
68.0,3.0,0,6000.0,Hồ Chí Minh,Quận 8,9.83,4.23410650459726,4624.0,2.382320061012899,668.44
469.0,,1,194000.0,Hà Nội,Thanh Xuân,5.88,6.152732694704104,219961.0,1.9286186519452522,2757.72
87.0,7.0,1,35500.0,Hà Nội,Hà Đông,10.4,4.477336814478207,7569.0,2.4336133554004498,904.8000000000001
42.0,4.0,0,7500.0,Hà Nội,Đống Đa,3.27,3.7612001156935624,1764.0,1.451613827240533,137.34
65.0,,0,6600.0,Hồ Chí Minh,Quận 2,,4.189654742026425,4225.0,1.9300710850255671,382.84999999999997
80.0,,1,29500.0,Hà Nội,Đống Đa,3.27,4.394449154672439,6400.0,1.451613827240533,261.6
40.0,4.0,0,5950.0,Hồ Chí Minh,Gò Vấp,7.86,3.713572066704308,1600.0,2.1815467646169897,314.40000000000003
65.0,3.0,0,4100.0,Hồ Chí Minh,Thủ Đức,9.91,4.189654742026425,4225.0,2.3896797998449792,644.15
31.0,,0,9700.0,Hà Nội,Thanh Xuân,5.88,3.4657359027997265,961.0,1.9286186519452522,182.28
47.0,,1,11200.0,Hà Nội,Tây Hồ,5.66,3.871201010907891,2209.0,1.8961194845522977,266.02
61.0,2.0,1,11900.0,Hồ Chí Minh,Quận 8,9.83,4.127134385045092,3721.0,2.382320061012899,599.63
50.0,4.0,0,12000.0,Hà Nội,Hoàng Mai,5.66,3.9318256327243257,2500.0,1.8961194845522977,283.0
86.0,6.0,0,8950.0,Hồ Chí Minh,Quận 8,9.83,4.465908118654584,7396.0,2.382320061012899,845.38
30.0,3.0,0,2050.0,Hải Phòng,Lê Chân,,3.4339872044851463,900.0,1.9300710850255671,176.7
51.0,3.0,0,15.8,Hà Nội,Long Biên,4.08,3.9512437185814275,2601.0,1.6253112615903906,208.08
100.0,3.0,1,13000.0,Hồ Chí Minh,Quận 8,9.83,4.61512051684126,10000.0,2.382320061012899,983.0
105.0,4.0,1,12700.0,Hồ Chí Minh,Quận 8,9.83,4.663439094112067,11025.0,2.382320061012899,1032.15
137.0,4.0,0,5800.0,Hồ Chí Minh,Hóc Môn,16.91,4.927253685157205,18769.0,2.8853592160726205,2316.67
60.0,3.0,1,5850.0,Hồ Chí Minh,Quận 12,11.96,4.110873864173311,3600.0,2.561867690924129,717.6
200.0,5.0,0,15800.0,Hồ Chí Minh,Quận 12,11.96,5.303304908059076,40000.0,2.561867690924129,2392.0
42.0,8.0,1,7400.0,Hà Nội,Đống Đa,3.27,3.7612001156935624,1764.0,1.451613827240533,137.34
6.0,3.0,1,8200.0,Hà Nội,Sóc Sơn,25.55,1.9459101490553132,36.0,3.279029747687948,153.3
38.0,3.0,0,5300.0,Hà Nội,Hoài Đức,16.19,3.6635616461296463,1444.0,2.844327819394758,615.22
76.0,3.0,0,11600.0,Hà Nội,Thanh Xuân,5.88,4.343805421853684,5776.0,1.9286186519452522,446.88
90.0,3.0,1,12500.0,Hồ Chí Minh,Quận 8,9.83,4.51085950651685,8100.0,2.382320061012899,884.7
88.0,5.0,0,4000.0,Bình Dương,Dĩ An,,4.48863636973214,7744.0,1.9300710850255671,518.3199999999999
38.0,4.0,0,4700.0,Hà Nội,Hoài Đức,16.19,3.6635616461296463,1444.0,2.844327819394758,615.22
100.0,2.0,1,6800.0,Hồ Chí Minh,Quận 9,,4.61512051684126,10000.0,1.9300710850255671,589.0
20.0,2.0,0,5200.0,Hồ Chí Minh,Quận 4,2.12,3.044522437723423,400.0,1.1378330018213911,42.400000000000006
31.0,3.0,0,6350.0,Hà Nội,Đống Đa,3.27,3.4657359027997265,961.0,1.451613827240533,101.37
107.0,,1,27000.0,Hồ Chí Minh,Quận 7,5.29,4.68213122712422,11449.0,1.8389610707123492,566.03
86.0,1.0,0,3100.0,Khánh Hòa,Nha Trang,,4.465908118654584,7396.0,1.9300710850255671,506.53999999999996
38.0,3.0,0,8500.0,Hà Nội,Hai Bà Trưng,2.31,3.6635616461296463,1444.0,1.1969481893889715,87.78
27.0,2.0,0,4800.0,Hà Nội,Hai Bà Trưng,2.31,3.332204510175204,729.0,1.1969481893889715,62.370000000000005
70.0,7.0,0,8000.0,Hà Nội,Tây Hồ,5.66,4.2626798770413155,4900.0,1.8961194845522977,396.2
65.0,3.0,0,5800.0,Hồ Chí Minh,Tân Phú,8.06,4.189654742026425,4225.0,2.203869120054888,523.9
54.0,4.0,0,8300.0,Hà Nội,Cầu Giấy,6.65,4.007333185232471,2916.0,2.0347056478384444,359.1
47.0,6.0,1,28000.0,Hà Nội,Đống Đa,3.27,3.871201010907891,2209.0,1.451613827240533,153.69
176.0,8.0,0,6500.0,Vĩnh Phúc,Phúc Yên,,5.176149732573829,30976.0,1.9300710850255671,1036.6399999999999
240.0,6.0,0,10000.0,Hồ Chí Minh,Quận 6,7.85,5.484796933490655,57600.0,2.180417459019838,1884.0
31.0,,0,7000.0,Hà Nội,Thanh Xuân,5.88,3.4657359027997265,961.0,1.9286186519452522,182.28
120.0,5.0,0,7790.0,Hồ Chí Minh,Quận 8,9.83,4.795790545596741,14400.0,2.382320061012899,1179.6
80.0,2.0,1,8500.0,Hà Nội,Hai Bà Trưng,2.31,4.394449154672439,6400.0,1.1969481893889715,184.8
48.0,4.0,0,4500.0,Khánh Hòa,Nha Trang,,3.8918202981106265,2304.0,1.9300710850255671,282.71999999999997
600.0,,1,23000.0,Hồ Chí Minh,Hóc Môn,16.91,6.398594934535208,360000.0,2.8853592160726205,10146.0
338.0,,0,13500.0,Hà Nội,Hoài Đức,16.19,5.82600010738045,114244.0,2.844327819394758,5472.22
50.0,,0,12000.0,Hà Nội,Hà Đông,10.4,3.9318256327243257,2500.0,2.4336133554004498,520.0
189.0,2.0,0,2400.0,Lâm Đồng,Đức Trọng,,5.247024072160486,35721.0,1.9300710850255671,1113.21
64.0,2.0,0,3555.0,Hà Nội,Hoàng Mai,5.66,4.174387269895637,4096.0,1.8961194845522977,362.24
294.0,2.0,1,12000.0,Hồ Chí Minh,Hóc Môn,16.91,5.68697535633982,86436.0,2.8853592160726205,4971.54
30.0,4.0,0,5200.0,Hà Nội,Hoàng Mai,5.66,3.4339872044851463,900.0,1.8961194845522977,169.8
51.0,,1,18000.0,Hà Nội,Ba Đình,3.18,3.9512437185814275,2601.0,1.430311246536665,162.18
450.0,1.0,1,18990.0,Hồ Chí Minh,Hóc Môn,16.91,6.111467339502679,202500.0,2.8853592160726205,7609.5
569.0,,1,193000.0,Hà Nội,Hai Bà Trưng,2.31,6.345636360828596,323761.0,1.1969481893889715,1314.39
35.0,3.0,0,7900.0,Hà Nội,Hai Bà Trưng,2.31,3.58351893845611,1225.0,1.1969481893889715,80.85000000000001
76.0,2.0,1,23900.0,Hồ Chí Minh,Quận 10,3.65,4.343805421853684,5776.0,1.536867219599265,277.4
83.0,1.0,0,6500.0,Đồng Nai,Biên Hòa,,4.430816798843313,6889.0,1.9300710850255671,488.86999999999995
78.0,3.0,0,3700.0,Bình Dương,Thuận An,,4.3694478524670215,6084.0,1.9300710850255671,459.41999999999996
43.0,4.0,0,7600.0,Hà Nội,Đống Đa,3.27,3.784189633918261,1849.0,1.451613827240533,140.61
30.0,3.0,0,5380.0,Hà Nội,Hai Bà Trưng,2.31,3.4339872044851463,900.0,1.1969481893889715,69.3
105.0,4.0,0,7980.0,Hồ Chí Minh,Gò Vấp,7.86,4.663439094112067,11025.0,2.1815467646169897,825.3000000000001
160.0,,0,16100.0,Hà Nội,Hai Bà Trưng,2.31,5.081404364984463,25600.0,1.1969481893889715,369.6
180.0,,1,38000.0,Hà Nội,Bắc Từ Liêm,10.82,5.198497031265826,32400.0,2.469793011977952,1947.6000000000001
40.0,6.0,0,8600.0,Hà Nội,Cầu Giấy,6.65,3.713572066704308,1600.0,2.0347056478384444,266.0
65.0,3.0,0,5800.0,Hồ Chí Minh,Tân Phú,8.06,4.189654742026425,4225.0,2.203869120054888,523.9
91.0,8.0,0,20000.0,Hà Nội,Nam Từ Liêm,9.46,4.5217885770490405,8281.0,2.347558458636777,860.8600000000001
842.0,,0,230000.0,Hồ Chí Minh,Phú Nhuận,3.35,6.736966958001855,708964.0,1.4701758451005926,2820.7000000000003
128.0,6.0,1,6000.0,Hồ Chí Minh,Quận 7,5.29,4.859812404361672,16384.0,1.8389610707123492,677.12
430.0,2.0,1,38800.0,Hồ Chí Minh,Hóc Môn,16.91,6.066108090103747,184900.0,2.8853592160726205,7271.3
70.0,2.0,0,3300.0,Khánh Hòa,Nha Trang,,4.2626798770413155,4900.0,1.9300710850255671,412.29999999999995
36.0,3.0,0,8000.0,Hà Nội,Long Biên,4.08,3.6109179126442243,1296.0,1.6253112615903906,146.88
36.0,6.0,0,13500.0,Hà Nội,Cầu Giấy,6.65,3.6109179126442243,1296.0,2.0347056478384444,239.4
46.0,5.0,0,5100.0,Hà Nội,Nam Từ Liêm,9.46,3.8501476017100584,2116.0,2.347558458636777,435.16
64.0,5.0,1,16500.0,Hồ Chí Minh,Quận 8,9.83,4.174387269895637,4096.0,2.382320061012899,629.12
37.0,3.0,0,8800.0,Hà Nội,Đống Đa,3.27,3.6375861597263857,1369.0,1.451613827240533,120.99
76.0,2.0,0,4350.0,Hồ Chí Minh,Bình Tân,10.67,4.343805421853684,5776.0,2.4570214462984645,810.92
70.0,2.0,1,7500.0,Hồ Chí Minh,Quận 9,,4.2626798770413155,4900.0,1.9300710850255671,412.29999999999995
300.0,,1,225000.0,Hồ Chí Minh,Quận 11,5.68,5.707110264748875,90000.0,1.8991179875485542,1704.0
36.0,,0,16000.0,Hà Nội,Đống Đa,3.27,3.6109179126442243,1296.0,1.451613827240533,117.72
32.0,3.0,0,4600.0,Hồ Chí Minh,Quận 8,9.83,3.4965075614664802,1024.0,2.382320061012899,314.56
119.0,4.0,0,6500.0,Hải Phòng,Lê Chân,,4.787491742782046,14161.0,1.9300710850255671,700.91
47.0,,0,12000.0,Hà Nội,Nam Từ Liêm,9.46,3.871201010907891,2209.0,2.347558458636777,444.62000000000006
48.0,1.0,0,12200.0,Hà Nội,Tây Hồ,5.66,3.8918202981106265,2304.0,1.8961194845522977,271.68
50.0,3.0,0,6500.0,Hồ Chí Minh,Quận 8,9.83,3.9318256327243257,2500.0,2.382320061012899,491.5
65.0,7.0,1,16400.0,Hà Nội,Thanh Xuân,5.88,4.189654742026425,4225.0,1.9286186519452522,382.2
20.0,2.0,1,5200.0,Hồ Chí Minh,Quận 4,2.12,3.044522437723423,400.0,1.1378330018213911,42.400000000000006
78.0,,0,10200.0,Hồ Chí Minh,Quận 10,3.65,4.3694478524670215,6084.0,1.536867219599265,284.7
40.0,5.0,0,17000.0,Hà Nội,Đống Đa,3.27,3.713572066704308,1600.0,1.451613827240533,130.8
106.0,,1,14000.0,Hồ Chí Minh,Quận 11,5.68,4.672828834461906,11236.0,1.8991179875485542,602.0799999999999
41.0,4.0,1,14990.0,Hà Nội,Long Biên,4.08,3.7376696182833684,1681.0,1.6253112615903906,167.28
60.0,4.0,0,8800.0,Hồ Chí Minh,Tân Bình,5.89,4.110873864173311,3600.0,1.9300710850255671,353.4
36.0,3.0,0,8600.0,Hà Nội,Đống Đa,3.27,3.6109179126442243,1296.0,1.451613827240533,117.72
67.0,,0,6700.0,Hồ Chí Minh,Quận 8,9.83,4.219507705176107,4489.0,2.382320061012899,658.61
45.0,,0,8000.0,Hà Nội,Hoàng Mai,5.66,3.828641396489095,2025.0,1.8961194845522977,254.70000000000002
116.0,,0,8000.0,Hồ Chí Minh,Quận 8,9.83,4.762173934797756,13456.0,2.382320061012899,1140.28
300.0,5.0,0,13000.0,Bình Dương,Thuận An,,5.707110264748875,90000.0,1.9300710850255671,1767.0
46.0,,0,9000.0,Hà Nội,Thanh Xuân,5.88,3.8501476017100584,2116.0,1.9286186519452522,270.48
88.0,3.0,0,7900.0,Hồ Chí Minh,Tân Phú,8.06,4.48863636973214,7744.0,2.203869120054888,709.2800000000001
43.0,,0,7250.0,Hà Nội,Hoàng Mai,5.66,3.784189633918261,1849.0,1.8961194845522977,243.38
68.0,2.0,0,4200.0,Hồ Chí Minh,Bình Tân,10.67,4.23410650459726,4624.0,2.4570214462984645,725.56
200.0,5.0,0,25000.0,Hà Nội,Long Biên,4.08,5.303304908059076,40000.0,1.6253112615903906,816.0
37.0,2.0,1,3690.0,Hồ Chí Minh,Quận 8,9.83,3.6375861597263857,1369.0,2.382320061012899,363.71
34.0,3.0,0,6.8,Hà Nội,Long Biên,4.08,3.5553480614894135,1156.0,1.6253112615903906,138.72
71.0,3.0,0,14400.0,Hà Nội,Thanh Xuân,5.88,4.276666119016055,5041.0,1.9286186519452522,417.48
90.0,,0,17700.0,Hà Nội,Thanh Xuân,5.88,4.51085950651685,8100.0,1.9286186519452522,529.2
43.0,7.0,0,13500.0,Hà Nội,Ba Đình,3.18,3.784189633918261,1849.0,1.430311246536665,136.74
45.0,5.0,0,8900.0,Hà Nội,Thanh Xuân,5.88,3.828641396489095,2025.0,1.9286186519452522,264.6
60.0,6.0,0,7900.0,Hà Nội,Hoàng Mai,5.66,4.110873864173311,3600.0,1.8961194845522977,339.6
35.0,4.0,0,6300.0,Hà Nội,Hoàn Kiếm,0.0,3.58351893845611,1225.0,0.0,0.0
64.0,4.0,1,7600.0,Hồ Chí Minh,Thủ Đức,9.91,4.174387269895637,4096.0,2.3896797998449792,634.24
47.0,3.0,0,19600.0,Hà Nội,Thanh Xuân,5.88,3.871201010907891,2209.0,1.9286186519452522,276.36
85.0,4.0,1,28000.0,Hà Nội,Thanh Xuân,5.88,4.454347296253507,7225.0,1.9286186519452522,499.8
77.0,3.0,0,5500.0,Hồ Chí Minh,Quận 2,,4.356708826689592,5929.0,1.9300710850255671,453.53
50.0,2.0,0,2650.0,Khánh Hòa,Nha Trang,,3.9318256327243257,2500.0,1.9300710850255671,294.5
100.0,4.0,1,21000.0,Hồ Chí Minh,Quận 8,9.83,4.61512051684126,10000.0,2.382320061012899,983.0
656.0,3.0,0,195000.0,Hà Nội,Cầu Giấy,6.65,6.48768401848461,430336.0,2.0347056478384444,4362.400000000001
93.0,4.0,0,6000.0,Đà Nẵng,Hải Châu,,4.543294782270004,8649.0,1.9300710850255671,547.77
110.0,4.0,1,11800.0,Hồ Chí Minh,Quận 8,9.83,4.709530201312334,12100.0,2.382320061012899,1081.3
138.0,,0,48000.0,Hà Nội,Cầu Giấy,6.65,4.9344739331306915,19044.0,2.0347056478384444,917.7
250.0,1.0,1,13890.0,Hồ Chí Minh,Quận 12,11.96,5.5254529391317835,62500.0,2.561867690924129,2990.0
48.0,2.0,0,5500.0,Hồ Chí Minh,Tân Phú,8.06,3.8918202981106265,2304.0,2.203869120054888,386.88
56.0,6.0,0,19560.0,Hà Nội,Đống Đa,3.27,4.04305126783455,3136.0,1.451613827240533,183.12
